sku,order_date,product_title,units_sold,revenue,num_orders,avg_price
LDS-001,2023-01-23,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-01-24,Linen Duvet Set,0,0.0,0,0.0
LDS-001,2023-01-25,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-01-26,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-01-27,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-01-28,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-01-29,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-01-30,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-01-31,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-02-01,Linen Duvet Set,1,89.99,1,89.99
LDS-001,2023-02-02,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2023-02-03,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2023-02-04,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-02-05,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-02-06,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-02-07,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-02-08,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-02-09,Linen Duvet Set,1,89.99,1,89.99
LDS-001,2023-02-10,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-02-11,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-02-12,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-02-13,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2023-02-14,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-02-15,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-02-16,Linen Duvet Set,2,179.98,1,89.99
LDS-001,2023-02-17,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-02-18,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-02-19,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-02-20,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-02-21,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-02-22,Linen Duvet Set,2,179.98,1,89.99
LDS-001,2023-02-23,Linen Duvet Set,1,89.99,1,89.99
LDS-001,2023-02-24,Linen Duvet Set,1,89.99,1,89.99
LDS-001,2023-02-25,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-02-26,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2023-02-27,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-02-28,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-03-01,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-03-02,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-03-03,Linen Duvet Set,15,1349.85,1,89.99
LDS-001,2023-03-04,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-03-05,Linen Duvet Set,14,1259.86,1,89.99
LDS-001,2023-03-06,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-03-07,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-03-08,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-03-09,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-03-10,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-03-11,Linen Duvet Set,17,1529.83,1,89.99
LDS-001,2023-03-12,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-03-13,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-03-14,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-03-15,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-03-16,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-03-17,Linen Duvet Set,15,1349.85,1,89.99
LDS-001,2023-03-18,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-03-19,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-03-20,Linen Duvet Set,14,1259.86,1,89.99
LDS-001,2023-03-21,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-03-22,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-03-23,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-03-24,Linen Duvet Set,17,1529.83,1,89.99
LDS-001,2023-03-25,Linen Duvet Set,16,1439.84,1,89.99
LDS-001,2023-03-26,Linen Duvet Set,21,1889.79,1,89.99
LDS-001,2023-03-27,Linen Duvet Set,18,1619.82,1,89.99
LDS-001,2023-03-28,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-03-29,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-03-30,Linen Duvet Set,17,1529.83,1,89.99
LDS-001,2023-03-31,Linen Duvet Set,18,1619.82,1,89.99
LDS-001,2023-04-01,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-04-02,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-04-03,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-04-04,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-04-05,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-04-06,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-04-07,Linen Duvet Set,82,7379.18,1,89.99
LDS-001,2023-04-08,Linen Duvet Set,64,5759.36,1,89.99
LDS-001,2023-04-09,Linen Duvet Set,77,6929.23,1,89.99
LDS-001,2023-04-10,Linen Duvet Set,55,4949.45,1,89.99
LDS-001,2023-04-11,Linen Duvet Set,51,4589.49,1,89.99
LDS-001,2023-04-12,Linen Duvet Set,61,5489.39,1,89.99
LDS-001,2023-04-13,Linen Duvet Set,42,3779.58,1,89.99
LDS-001,2023-04-14,Linen Duvet Set,76,6839.24,1,89.99
LDS-001,2023-04-15,Linen Duvet Set,73,6569.27,1,89.99
LDS-001,2023-04-16,Linen Duvet Set,79,7109.21,1,89.99
LDS-001,2023-04-17,Linen Duvet Set,45,4049.55,1,89.99
LDS-001,2023-04-18,Linen Duvet Set,44,3959.56,1,89.99
LDS-001,2023-04-19,Linen Duvet Set,49,4409.51,1,89.99
LDS-001,2023-04-20,Linen Duvet Set,42,3779.58,1,89.99
LDS-001,2023-04-21,Linen Duvet Set,78,7019.22,1,89.99
LDS-001,2023-04-22,Linen Duvet Set,66,5939.34,1,89.99
LDS-001,2023-04-23,Linen Duvet Set,74,6659.26,1,89.99
LDS-001,2023-04-24,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2023-04-25,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-04-26,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-04-27,Linen Duvet Set,15,1349.85,1,89.99
LDS-001,2023-04-28,Linen Duvet Set,21,1889.79,1,89.99
LDS-001,2023-04-29,Linen Duvet Set,18,1619.82,1,89.99
LDS-001,2023-04-30,Linen Duvet Set,15,1349.85,1,89.99
LDS-001,2023-05-01,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-05-02,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-05-03,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-05-04,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-05-05,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-05-06,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-05-07,Linen Duvet Set,15,1349.85,1,89.99
LDS-001,2023-05-08,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-05-09,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-05-10,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-05-11,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-05-12,Linen Duvet Set,15,1349.85,1,89.99
LDS-001,2023-05-13,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-05-14,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-05-15,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-05-16,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-05-17,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-05-18,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-05-19,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-05-20,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-05-21,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-05-22,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-05-23,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-05-24,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-05-25,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-05-26,Linen Duvet Set,22,1979.78,1,89.99
LDS-001,2023-05-27,Linen Duvet Set,17,1529.83,1,89.99
LDS-001,2023-05-28,Linen Duvet Set,19,1709.81,1,89.99
LDS-001,2023-05-29,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-05-30,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-05-31,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-06-01,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-06-02,Linen Duvet Set,15,1349.85,1,89.99
LDS-001,2023-06-03,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-06-04,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-06-05,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-06-06,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-06-07,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-06-08,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-06-09,Linen Duvet Set,14,1259.86,1,89.99
LDS-001,2023-06-10,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-06-11,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-06-12,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-06-13,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-06-14,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2023-06-15,Linen Duvet Set,42,3779.58,1,89.99
LDS-001,2023-06-16,Linen Duvet Set,67,6029.33,1,89.99
LDS-001,2023-06-17,Linen Duvet Set,79,7109.21,1,89.99
LDS-001,2023-06-18,Linen Duvet Set,75,6749.25,1,89.99
LDS-001,2023-06-19,Linen Duvet Set,45,4049.55,1,89.99
LDS-001,2023-06-20,Linen Duvet Set,48,4319.52,1,89.99
LDS-001,2023-06-21,Linen Duvet Set,54,4859.46,1,89.99
LDS-001,2023-06-22,Linen Duvet Set,52,4679.48,1,89.99
LDS-001,2023-06-23,Linen Duvet Set,94,8459.06,1,89.99
LDS-001,2023-06-24,Linen Duvet Set,70,6299.3,1,89.99
LDS-001,2023-06-25,Linen Duvet Set,100,8999.0,1,89.99
LDS-001,2023-06-26,Linen Duvet Set,75,6749.25,1,89.99
LDS-001,2023-06-27,Linen Duvet Set,77,6929.23,1,89.99
LDS-001,2023-06-28,Linen Duvet Set,72,6479.28,1,89.99
LDS-001,2023-06-29,Linen Duvet Set,63,5669.37,1,89.99
LDS-001,2023-06-30,Linen Duvet Set,156,14038.44,1,89.99
LDS-001,2023-07-01,Linen Duvet Set,67,6029.33,1,89.99
LDS-001,2023-07-02,Linen Duvet Set,16,1439.84,1,89.99
LDS-001,2023-07-03,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-07-04,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-07-05,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-07-06,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-07-07,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-07-08,Linen Duvet Set,14,1259.86,1,89.99
LDS-001,2023-07-09,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-07-10,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-07-11,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-07-12,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-07-13,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-07-14,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-07-15,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-07-16,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-07-17,Linen Duvet Set,0,0.0,0,0.0
LDS-001,2023-07-18,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-07-19,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2023-07-20,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-07-21,Linen Duvet Set,14,1259.86,1,89.99
LDS-001,2023-07-22,Linen Duvet Set,17,1529.83,1,89.99
LDS-001,2023-07-23,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-07-24,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-07-25,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2023-07-26,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-07-27,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-07-28,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-07-29,Linen Duvet Set,21,1889.79,1,89.99
LDS-001,2023-07-30,Linen Duvet Set,14,1259.86,1,89.99
LDS-001,2023-07-31,Linen Duvet Set,14,1259.86,1,89.99
LDS-001,2023-08-01,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-08-02,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-08-03,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-08-04,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-08-05,Linen Duvet Set,15,1349.85,1,89.99
LDS-001,2023-08-06,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-08-07,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-08-08,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-08-09,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-08-10,Linen Duvet Set,14,1259.86,1,89.99
LDS-001,2023-08-11,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-08-12,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-08-13,Linen Duvet Set,18,1619.82,1,89.99
LDS-001,2023-08-14,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-08-15,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-08-16,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-08-17,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-08-18,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-08-19,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-08-20,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-08-21,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-08-22,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-08-23,Linen Duvet Set,14,1259.86,1,89.99
LDS-001,2023-08-24,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-08-25,Linen Duvet Set,18,1619.82,1,89.99
LDS-001,2023-08-26,Linen Duvet Set,21,1889.79,1,89.99
LDS-001,2023-08-27,Linen Duvet Set,15,1349.85,1,89.99
LDS-001,2023-08-28,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-08-29,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-08-30,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-08-31,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-09-01,Linen Duvet Set,21,1889.79,1,89.99
LDS-001,2023-09-02,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-09-03,Linen Duvet Set,14,1259.86,1,89.99
LDS-001,2023-09-04,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-09-05,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-09-06,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-09-07,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-09-08,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-09-09,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-09-10,Linen Duvet Set,20,1799.8,1,89.99
LDS-001,2023-09-11,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-09-12,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-09-13,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-09-14,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-09-15,Linen Duvet Set,16,1439.84,1,89.99
LDS-001,2023-09-16,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-09-17,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-09-18,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-09-19,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2023-09-20,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-09-21,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-09-22,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-09-23,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-09-24,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-09-25,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-09-26,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-09-27,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-09-28,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-09-29,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-09-30,Linen Duvet Set,16,1439.84,1,89.99
LDS-001,2023-10-01,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-10-02,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-10-03,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-10-04,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-10-05,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-10-06,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-10-07,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-10-08,Linen Duvet Set,14,1259.86,1,89.99
LDS-001,2023-10-09,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-10-10,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-10-11,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-10-12,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2023-10-13,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-10-14,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-10-15,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-10-16,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-10-17,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-10-18,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2023-10-19,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-10-20,Linen Duvet Set,16,1439.84,1,89.99
LDS-001,2023-10-21,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-10-22,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-10-23,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-10-24,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2023-10-25,Linen Duvet Set,11,989.89,1,89.99
LDS-001,2023-10-26,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2023-10-27,Linen Duvet Set,22,1979.78,1,89.99
LDS-001,2023-10-28,Linen Duvet Set,17,1529.83,1,89.99
LDS-001,2023-10-29,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-10-30,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2023-10-31,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-11-01,Linen Duvet Set,16,1439.84,1,89.99
LDS-001,2023-11-02,Linen Duvet Set,18,1619.82,1,89.99
LDS-001,2023-11-03,Linen Duvet Set,35,3149.65,1,89.99
LDS-001,2023-11-04,Linen Duvet Set,16,1439.84,1,89.99
LDS-001,2023-11-05,Linen Duvet Set,22,1979.78,1,89.99
LDS-001,2023-11-06,Linen Duvet Set,18,1619.82,1,89.99
LDS-001,2023-11-07,Linen Duvet Set,17,1529.83,1,89.99
LDS-001,2023-11-08,Linen Duvet Set,22,1979.78,1,89.99
LDS-001,2023-11-09,Linen Duvet Set,18,1619.82,1,89.99
LDS-001,2023-11-10,Linen Duvet Set,32,2879.68,1,89.99
LDS-001,2023-11-11,Linen Duvet Set,26,2339.74,1,89.99
LDS-001,2023-11-12,Linen Duvet Set,27,2429.73,1,89.99
LDS-001,2023-11-13,Linen Duvet Set,19,1709.81,1,89.99
LDS-001,2023-11-14,Linen Duvet Set,16,1439.84,1,89.99
LDS-001,2023-11-15,Linen Duvet Set,21,1889.79,1,89.99
LDS-001,2023-11-16,Linen Duvet Set,16,1439.84,1,89.99
LDS-001,2023-11-17,Linen Duvet Set,29,2609.71,1,89.99
LDS-001,2023-11-18,Linen Duvet Set,25,2249.75,1,89.99
LDS-001,2023-11-19,Linen Duvet Set,21,1889.79,1,89.99
LDS-001,2023-11-20,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-11-21,Linen Duvet Set,23,2069.77,1,89.99
LDS-001,2023-11-22,Linen Duvet Set,20,1799.8,1,89.99
LDS-001,2023-11-23,Linen Duvet Set,15,1349.85,1,89.99
LDS-001,2023-11-24,Linen Duvet Set,26,2339.74,1,89.99
LDS-001,2023-11-25,Linen Duvet Set,25,2249.75,1,89.99
LDS-001,2023-11-26,Linen Duvet Set,31,2789.69,1,89.99
LDS-001,2023-11-27,Linen Duvet Set,30,2699.7,1,89.99
LDS-001,2023-11-28,Linen Duvet Set,24,2159.76,1,89.99
LDS-001,2023-11-29,Linen Duvet Set,31,2789.69,1,89.99
LDS-001,2023-11-30,Linen Duvet Set,27,2429.73,1,89.99
LDS-001,2023-12-01,Linen Duvet Set,29,2609.71,1,89.99
LDS-001,2023-12-02,Linen Duvet Set,29,2609.71,1,89.99
LDS-001,2023-12-03,Linen Duvet Set,32,2879.68,1,89.99
LDS-001,2023-12-04,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2023-12-05,Linen Duvet Set,17,1529.83,1,89.99
LDS-001,2023-12-06,Linen Duvet Set,13,1169.87,1,89.99
LDS-001,2023-12-07,Linen Duvet Set,22,1979.78,1,89.99
LDS-001,2023-12-08,Linen Duvet Set,19,1709.81,1,89.99
LDS-001,2023-12-09,Linen Duvet Set,25,2249.75,1,89.99
LDS-001,2023-12-10,Linen Duvet Set,14,1259.86,1,89.99
LDS-001,2023-12-11,Linen Duvet Set,19,1709.81,1,89.99
LDS-001,2023-12-12,Linen Duvet Set,18,1619.82,1,89.99
LDS-001,2023-12-13,Linen Duvet Set,20,1799.8,1,89.99
LDS-001,2023-12-14,Linen Duvet Set,15,1349.85,1,89.99
LDS-001,2023-12-15,Linen Duvet Set,31,2789.69,1,89.99
LDS-001,2023-12-16,Linen Duvet Set,19,1709.81,1,89.99
LDS-001,2023-12-17,Linen Duvet Set,19,1709.81,1,89.99
LDS-001,2023-12-18,Linen Duvet Set,15,1349.85,1,89.99
LDS-001,2023-12-19,Linen Duvet Set,16,1439.84,1,89.99
LDS-001,2023-12-20,Linen Duvet Set,15,1349.85,1,89.99
LDS-001,2023-12-21,Linen Duvet Set,12,1079.88,1,89.99
LDS-001,2023-12-22,Linen Duvet Set,36,3239.64,1,89.99
LDS-001,2023-12-23,Linen Duvet Set,18,1619.82,1,89.99
LDS-001,2023-12-24,Linen Duvet Set,25,2249.75,1,89.99
LDS-001,2023-12-25,Linen Duvet Set,29,2609.71,1,89.99
LDS-001,2023-12-26,Linen Duvet Set,24,2159.76,1,89.99
LDS-001,2023-12-27,Linen Duvet Set,26,2339.74,1,89.99
LDS-001,2023-12-28,Linen Duvet Set,21,1889.79,1,89.99
LDS-001,2023-12-29,Linen Duvet Set,50,4499.5,1,89.99
LDS-001,2023-12-30,Linen Duvet Set,32,2879.68,1,89.99
LDS-001,2023-12-31,Linen Duvet Set,34,3059.66,1,89.99
LDS-001,2024-01-01,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2024-01-02,Linen Duvet Set,2,179.98,1,89.99
LDS-001,2024-01-03,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2024-01-04,Linen Duvet Set,2,179.98,1,89.99
LDS-001,2024-01-05,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2024-01-06,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2024-01-07,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2024-01-08,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2024-01-09,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2024-01-10,Linen Duvet Set,1,89.99,1,89.99
LDS-001,2024-01-11,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2024-01-12,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2024-01-13,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2024-01-14,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2024-01-15,Linen Duvet Set,2,179.98,1,89.99
LDS-001,2024-01-16,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2024-01-17,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2024-01-18,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2024-01-19,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2024-01-20,Linen Duvet Set,1,89.99,1,89.99
LDS-001,2024-01-21,Linen Duvet Set,2,179.98,1,89.99
LDS-001,2024-01-22,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2024-01-23,Linen Duvet Set,2,179.98,1,89.99
LDS-001,2024-01-24,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2024-01-25,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2024-01-26,Linen Duvet Set,10,899.9,1,89.99
LDS-001,2024-01-27,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2024-01-28,Linen Duvet Set,9,809.91,1,89.99
LDS-001,2024-01-29,Linen Duvet Set,1,89.99,1,89.99
LDS-001,2024-01-30,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2024-01-31,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2024-02-01,Linen Duvet Set,2,179.98,1,89.99
LDS-001,2024-02-02,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2024-02-03,Linen Duvet Set,8,719.92,1,89.99
LDS-001,2024-02-04,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2024-02-05,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2024-02-06,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2024-02-07,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2024-02-08,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2024-02-09,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2024-02-10,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2024-02-11,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2024-02-12,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2024-02-13,Linen Duvet Set,2,179.98,1,89.99
LDS-001,2024-02-14,Linen Duvet Set,3,269.97,1,89.99
LDS-001,2024-02-15,Linen Duvet Set,2,179.98,1,89.99
LDS-001,2024-02-16,Linen Duvet Set,7,629.93,1,89.99
LDS-001,2024-02-17,Linen Duvet Set,4,359.96,1,89.99
LDS-001,2024-02-18,Linen Duvet Set,6,539.94,1,89.99
LDS-001,2024-02-19,Linen Duvet Set,5,449.95,1,89.99
LDS-001,2024-02-20,Linen Duvet Set,2,179.98,1,89.99
