order_id,order_date,financial_status,product_id,variant_id,sku,product_title,quantity,unit_price,total_price
11145,2022-07-15,paid,92921,43446,SCP-003,Scented Candle Pack,23,29.99,689.77
11146,2022-07-15,paid,47370,6915,WAB-004,Wall Art Boho,7,65.0,455.0
11147,2022-07-15,paid,90271,81544,TRS-005,Table Runner Set,6,22.5,135.0
11148,2022-07-15,paid,23216,80400,TPC-006,Throw Pillow Cover,18,18.99,341.82
11149,2022-07-16,paid,50576,92444,LDS-001,Linen Duvet Set,11,89.99,989.89
11150,2022-07-16,paid,36307,10508,CVB-002,Ceramic Vase Bundle,8,45.0,360.0
11151,2022-07-16,paid,92921,43446,SCP-003,Scented Candle Pack,16,29.99,479.84
11152,2022-07-16,paid,47370,6915,WAB-004,Wall Art Boho,5,65.0,325.0
11153,2022-07-16,paid,90271,81544,TRS-005,Table Runner Set,3,22.5,67.5
11154,2022-07-16,paid,23216,80400,TPC-006,Throw Pillow Cover,12,18.99,227.88
11155,2022-07-17,paid,50576,92444,LDS-001,Linen Duvet Set,10,89.99,899.9
11156,2022-07-17,paid,36307,10508,CVB-002,Ceramic Vase Bundle,5,45.0,225.0
11157,2022-07-17,paid,92921,43446,SCP-003,Scented Candle Pack,12,29.99,359.88
11158,2022-07-17,paid,47370,6915,WAB-004,Wall Art Boho,3,65.0,195.0
11159,2022-07-17,paid,90271,81544,TRS-005,Table Runner Set,5,22.5,112.5
11160,2022-07-17,paid,23216,80400,TPC-006,Throw Pillow Cover,8,18.99,151.92
11161,2022-07-18,paid,50576,92444,LDS-001,Linen Duvet Set,9,89.99,809.91
11162,2022-07-18,paid,36307,10508,CVB-002,Ceramic Vase Bundle,6,45.0,270.0
11163,2022-07-18,paid,92921,43446,SCP-003,Scented Candle Pack,13,29.99,389.87
11164,2022-07-18,paid,47370,6915,WAB-004,Wall Art Boho,3,65.0,195.0
11165,2022-07-18,paid,90271,81544,TRS-005,Table Runner Set,2,22.5,45.0
11166,2022-07-18,paid,23216,80400,TPC-006,Throw Pillow Cover,7,18.99,132.93
11167,2022-07-19,paid,50576,92444,LDS-001,Linen Duvet Set,10,89.99,899.9
11168,2022-07-19,paid,36307,10508,CVB-002,Ceramic Vase Bundle,5,45.0,225.0
11169,2022-07-19,paid,92921,43446,SCP-003,Scented Candle Pack,17,29.99,509.83
11170,2022-07-19,paid,47370,6915,WAB-004,Wall Art Boho,7,65.0,455.0
11171,2022-07-19,paid,90271,81544,TRS-005,Table Runner Set,2,22.5,45.0
11172,2022-07-19,paid,23216,80400,TPC-006,Throw Pillow Cover,4,18.99,75.96
11173,2022-07-20,paid,50576,92444,LDS-001,Linen Duvet Set,4,89.99,359.96
11174,2022-07-20,paid,36307,10508,CVB-002,Ceramic Vase Bundle,9,45.0,405.0
11175,2022-07-20,paid,92921,43446,SCP-003,Scented Candle Pack,11,29.99,329.89
11176,2022-07-20,paid,47370,6915,WAB-004,Wall Art Boho,9,65.0,585.0
11177,2022-07-20,paid,90271,81544,TRS-005,Table Runner Set,4,22.5,90.0
11178,2022-07-20,paid,23216,80400,TPC-006,Throw Pillow Cover,10,18.99,189.9
11179,2022-07-21,paid,50576,92444,LDS-001,Linen Duvet Set,7,89.99,629.93
11180,2022-07-21,paid,36307,10508,CVB-002,Ceramic Vase Bundle,4,45.0,180.0
11181,2022-07-21,paid,92921,43446,SCP-003,Scented Candle Pack,14,29.99,419.86
11182,2022-07-21,paid,47370,6915,WAB-004,Wall Art Boho,2,65.0,130.0
11183,2022-07-21,paid,90271,81544,TRS-005,Table Runner Set,4,22.5,90.0
11184,2022-07-21,paid,23216,80400,TPC-006,Throw Pillow Cover,10,18.99,189.9
11185,2022-07-22,paid,50576,92444,LDS-001,Linen Duvet Set,9,89.99,809.91
11186,2022-07-22,paid,36307,10508,CVB-002,Ceramic Vase Bundle,10,45.0,450.0
11187,2022-07-22,paid,92921,43446,SCP-003,Scented Candle Pack,13,29.99,389.87
11188,2022-07-22,paid,47370,6915,WAB-004,Wall Art Boho,9,65.0,585.0
11189,2022-07-22,paid,90271,81544,TRS-005,Table Runner Set,5,22.5,112.5
11190,2022-07-22,paid,23216,80400,TPC-006,Throw Pillow Cover,16,18.99,303.84
11191,2022-07-23,paid,50576,92444,LDS-001,Linen Duvet Set,14,89.99,1259.86
11192,2022-07-23,paid,36307,10508,CVB-002,Ceramic Vase Bundle,6,45.0,270.0
11193,2022-07-23,paid,92921,43446,SCP-003,Scented Candle Pack,13,29.99,389.87
11194,2022-07-23,paid,47370,6915,WAB-004,Wall Art Boho,9,65.0,585.0
11195,2022-07-23,paid,23216,80400,TPC-006,Throw Pillow Cover,4,18.99,75.96
11196,2022-07-24,paid,50576,92444,LDS-001,Linen Duvet Set,10,89.99,899.9
11197,2022-07-24,paid,36307,10508,CVB-002,Ceramic Vase Bundle,9,45.0,405.0
11198,2022-07-24,paid,92921,43446,SCP-003,Scented Candle Pack,14,29.99,419.86
11199,2022-07-24,paid,47370,6915,WAB-004,Wall Art Boho,7,65.0,455.0
11200,2022-07-24,paid,90271,81544,TRS-005,Table Runner Set,8,22.5,180.0
11201,2022-07-24,paid,23216,80400,TPC-006,Throw Pillow Cover,10,18.99,189.9
11202,2022-07-25,paid,50576,92444,LDS-001,Linen Duvet Set,13,89.99,1169.87
11203,2022-07-25,paid,36307,10508,CVB-002,Ceramic Vase Bundle,8,45.0,360.0
11204,2022-07-25,paid,92921,43446,SCP-003,Scented Candle Pack,15,29.99,449.85
11205,2022-07-25,paid,47370,6915,WAB-004,Wall Art Boho,5,65.0,325.0
11206,2022-07-25,paid,90271,81544,TRS-005,Table Runner Set,5,22.5,112.5
11207,2022-07-25,paid,23216,80400,TPC-006,Throw Pillow Cover,9,18.99,170.91
11208,2022-07-26,paid,50576,92444,LDS-001,Linen Duvet Set,14,89.99,1259.86
11209,2022-07-26,paid,36307,10508,CVB-002,Ceramic Vase Bundle,4,45.0,180.0
11210,2022-07-26,paid,92921,43446,SCP-003,Scented Candle Pack,16,29.99,479.84
11211,2022-07-26,paid,47370,6915,WAB-004,Wall Art Boho,3,65.0,195.0
11212,2022-07-26,paid,90271,81544,TRS-005,Table Runner Set,3,22.5,67.5
11213,2022-07-26,paid,23216,80400,TPC-006,Throw Pillow Cover,12,18.99,227.88
11214,2022-07-27,paid,50576,92444,LDS-001,Linen Duvet Set,11,89.99,989.89
11215,2022-07-27,paid,36307,10508,CVB-002,Ceramic Vase Bundle,12,45.0,540.0
11216,2022-07-27,paid,92921,43446,SCP-003,Scented Candle Pack,9,29.99,269.91
11217,2022-07-27,paid,47370,6915,WAB-004,Wall Art Boho,5,65.0,325.0
11218,2022-07-27,paid,90271,81544,TRS-005,Table Runner Set,1,22.5,22.5
11219,2022-07-27,paid,23216,80400,TPC-006,Throw Pillow Cover,12,18.99,227.88
11220,2022-07-28,paid,50576,92444,LDS-001,Linen Duvet Set,12,89.99,1079.88
11221,2022-07-28,paid,36307,10508,CVB-002,Ceramic Vase Bundle,7,45.0,315.0
11222,2022-07-28,paid,92921,43446,SCP-003,Scented Candle Pack,24,29.99,719.76
11223,2022-07-28,paid,47370,6915,WAB-004,Wall Art Boho,5,65.0,325.0
11224,2022-07-28,paid,90271,81544,TRS-005,Table Runner Set,7,22.5,157.5
11225,2022-07-28,paid,23216,80400,TPC-006,Throw Pillow Cover,11,18.99,208.89
11226,2022-07-29,paid,50576,92444,LDS-001,Linen Duvet Set,20,89.99,1799.8
11227,2022-07-29,paid,36307,10508,CVB-002,Ceramic Vase Bundle,18,45.0,810.0
11228,2022-07-29,paid,92921,43446,SCP-003,Scented Candle Pack,23,29.99,689.77
11229,2022-07-29,paid,47370,6915,WAB-004,Wall Art Boho,15,65.0,975.0
11230,2022-07-29,paid,90271,81544,TRS-005,Table Runner Set,9,22.5,202.5
11231,2022-07-29,paid,23216,80400,TPC-006,Throw Pillow Cover,20,18.99,379.8
11232,2022-07-30,paid,50576,92444,LDS-001,Linen Duvet Set,16,89.99,1439.84
11233,2022-07-30,paid,36307,10508,CVB-002,Ceramic Vase Bundle,12,45.0,540.0
11234,2022-07-30,paid,92921,43446,SCP-003,Scented Candle Pack,18,29.99,539.82
11235,2022-07-30,paid,47370,6915,WAB-004,Wall Art Boho,15,65.0,975.0
11236,2022-07-30,paid,90271,81544,TRS-005,Table Runner Set,5,22.5,112.5
11237,2022-07-30,paid,23216,80400,TPC-006,Throw Pillow Cover,23,18.99,436.77
11238,2022-07-31,paid,50576,92444,LDS-001,Linen Duvet Set,12,89.99,1079.88
11239,2022-07-31,paid,36307,10508,CVB-002,Ceramic Vase Bundle,8,45.0,360.0
11240,2022-07-31,paid,92921,43446,SCP-003,Scented Candle Pack,22,29.99,659.78
11241,2022-07-31,paid,47370,6915,WAB-004,Wall Art Boho,9,65.0,585.0
11242,2022-07-31,paid,90271,81544,TRS-005,Table Runner Set,4,22.5,90.0
11243,2022-07-31,paid,23216,80400,TPC-006,Throw Pillow Cover,15,18.99,284.85
11244,2022-08-01,paid,50576,92444,LDS-001,Linen Duvet Set,9,89.99,809.91
11245,2022-08-01,paid,36307,10508,CVB-002,Ceramic Vase Bundle,3,45.0,135.0
11246,2022-08-01,paid,92921,43446,SCP-003,Scented Candle Pack,11,29.99,329.89
11247,2022-08-01,paid,47370,6915,WAB-004,Wall Art Boho,5,65.0,325.0
11248,2022-08-01,paid,90271,81544,TRS-005,Table Runner Set,1,22.5,22.5
11249,2022-08-01,paid,23216,80400,TPC-006,Throw Pillow Cover,1,18.99,18.99
11250,2022-08-02,paid,50576,92444,LDS-001,Linen Duvet Set,10,89.99,899.9
11251,2022-08-02,paid,36307,10508,CVB-002,Ceramic Vase Bundle,1,45.0,45.0
11252,2022-08-02,paid,92921,43446,SCP-003,Scented Candle Pack,11,29.99,329.89
11253,2022-08-02,paid,47370,6915,WAB-004,Wall Art Boho,4,65.0,260.0
11254,2022-08-02,paid,90271,81544,TRS-005,Table Runner Set,4,22.5,90.0
11255,2022-08-02,paid,23216,80400,TPC-006,Throw Pillow Cover,5,18.99,94.95
11256,2022-08-03,paid,50576,92444,LDS-001,Linen Duvet Set,6,89.99,539.94
11257,2022-08-03,paid,36307,10508,CVB-002,Ceramic Vase Bundle,4,45.0,180.0
11258,2022-08-03,paid,92921,43446,SCP-003,Scented Candle Pack,5,29.99,149.95
11259,2022-08-03,paid,47370,6915,WAB-004,Wall Art Boho,2,65.0,130.0
11260,2022-08-03,paid,90271,81544,TRS-005,Table Runner Set,4,22.5,90.0
11261,2022-08-03,paid,23216,80400,TPC-006,Throw Pillow Cover,5,18.99,94.95
11262,2022-08-04,paid,50576,92444,LDS-001,Linen Duvet Set,5,89.99,449.95
11263,2022-08-04,paid,36307,10508,CVB-002,Ceramic Vase Bundle,8,45.0,360.0
11264,2022-08-04,paid,92921,43446,SCP-003,Scented Candle Pack,6,29.99,179.94
11265,2022-08-04,paid,47370,6915,WAB-004,Wall Art Boho,5,65.0,325.0
11266,2022-08-04,paid,90271,81544,TRS-005,Table Runner Set,2,22.5,45.0
11267,2022-08-04,paid,23216,80400,TPC-006,Throw Pillow Cover,6,18.99,113.94
11268,2022-08-05,paid,50576,92444,LDS-001,Linen Duvet Set,13,89.99,1169.87
11269,2022-08-05,paid,36307,10508,CVB-002,Ceramic Vase Bundle,7,45.0,315.0
11270,2022-08-05,paid,92921,43446,SCP-003,Scented Candle Pack,20,29.99,599.8
11271,2022-08-05,paid,47370,6915,WAB-004,Wall Art Boho,11,65.0,715.0
11272,2022-08-05,paid,90271,81544,TRS-005,Table Runner Set,6,22.5,135.0
11273,2022-08-05,paid,23216,80400,TPC-006,Throw Pillow Cover,12,18.99,227.88
11274,2022-08-06,paid,50576,92444,LDS-001,Linen Duvet Set,9,89.99,809.91
11275,2022-08-06,paid,36307,10508,CVB-002,Ceramic Vase Bundle,8,45.0,360.0
11276,2022-08-06,paid,92921,43446,SCP-003,Scented Candle Pack,10,29.99,299.9
11277,2022-08-06,paid,47370,6915,WAB-004,Wall Art Boho,6,65.0,390.0
11278,2022-08-06,paid,90271,81544,TRS-005,Table Runner Set,4,22.5,90.0
11279,2022-08-06,paid,23216,80400,TPC-006,Throw Pillow Cover,15,18.99,284.85
11280,2022-08-07,paid,50576,92444,LDS-001,Linen Duvet Set,9,89.99,809.91
11281,2022-08-07,paid,36307,10508,CVB-002,Ceramic Vase Bundle,9,45.0,405.0
11282,2022-08-07,paid,92921,43446,SCP-003,Scented Candle Pack,17,29.99,509.83
11283,2022-08-07,paid,47370,6915,WAB-004,Wall Art Boho,6,65.0,390.0
11284,2022-08-07,paid,90271,81544,TRS-005,Table Runner Set,4,22.5,90.0
11285,2022-08-07,paid,23216,80400,TPC-006,Throw Pillow Cover,6,18.99,113.94
11286,2022-08-08,paid,50576,92444,LDS-001,Linen Duvet Set,7,89.99,629.93
11287,2022-08-08,paid,36307,10508,CVB-002,Ceramic Vase Bundle,5,45.0,225.0
11288,2022-08-08,paid,92921,43446,SCP-003,Scented Candle Pack,13,29.99,389.87
11289,2022-08-08,paid,90271,81544,TRS-005,Table Runner Set,1,22.5,22.5
11290,2022-08-08,paid,23216,80400,TPC-006,Throw Pillow Cover,9,18.99,170.91
11291,2022-08-09,paid,50576,92444,LDS-001,Linen Duvet Set,11,89.99,989.89
11292,2022-08-09,paid,36307,10508,CVB-002,Ceramic Vase Bundle,6,45.0,270.0
11293,2022-08-09,paid,92921,43446,SCP-003,Scented Candle Pack,12,29.99,359.88
11294,2022-08-09,paid,47370,6915,WAB-004,Wall Art Boho,4,65.0,260.0
11295,2022-08-09,paid,90271,81544,TRS-005,Table Runner Set,5,22.5,112.5
11296,2022-08-09,paid,23216,80400,TPC-006,Throw Pillow Cover,7,18.99,132.93
11297,2022-08-10,paid,50576,92444,LDS-001,Linen Duvet Set,8,89.99,719.92
11298,2022-08-10,paid,36307,10508,CVB-002,Ceramic Vase Bundle,7,45.0,315.0
11299,2022-08-10,paid,92921,43446,SCP-003,Scented Candle Pack,5,29.99,149.95
11300,2022-08-10,paid,47370,6915,WAB-004,Wall Art Boho,4,65.0,260.0
11301,2022-08-10,paid,90271,81544,TRS-005,Table Runner Set,7,22.5,157.5
11302,2022-08-10,paid,23216,80400,TPC-006,Throw Pillow Cover,4,18.99,75.96
11303,2022-08-11,paid,50576,92444,LDS-001,Linen Duvet Set,6,89.99,539.94
11304,2022-08-11,paid,36307,10508,CVB-002,Ceramic Vase Bundle,8,45.0,360.0
11305,2022-08-11,paid,92921,43446,SCP-003,Scented Candle Pack,9,29.99,269.91
11306,2022-08-11,paid,47370,6915,WAB-004,Wall Art Boho,3,65.0,195.0
11307,2022-08-11,paid,90271,81544,TRS-005,Table Runner Set,1,22.5,22.5
11308,2022-08-11,paid,23216,80400,TPC-006,Throw Pillow Cover,11,18.99,208.89
11309,2022-08-12,paid,50576,92444,LDS-001,Linen Duvet Set,15,89.99,1349.85
11310,2022-08-12,paid,36307,10508,CVB-002,Ceramic Vase Bundle,6,45.0,270.0
11311,2022-08-12,paid,92921,43446,SCP-003,Scented Candle Pack,25,29.99,749.75
11312,2022-08-12,paid,47370,6915,WAB-004,Wall Art Boho,6,65.0,390.0
11313,2022-08-12,paid,90271,81544,TRS-005,Table Runner Set,3,22.5,67.5
11314,2022-08-12,paid,23216,80400,TPC-006,Throw Pillow Cover,12,18.99,227.88
11315,2022-08-13,paid,50576,92444,LDS-001,Linen Duvet Set,6,89.99,539.94
11316,2022-08-13,paid,36307,10508,CVB-002,Ceramic Vase Bundle,11,45.0,495.0
11317,2022-08-13,paid,92921,43446,SCP-003,Scented Candle Pack,13,29.99,389.87
11318,2022-08-13,paid,47370,6915,WAB-004,Wall Art Boho,4,65.0,260.0
11319,2022-08-13,paid,90271,81544,TRS-005,Table Runner Set,6,22.5,135.0
11320,2022-08-13,paid,23216,80400,TPC-006,Throw Pillow Cover,11,18.99,208.89
11321,2022-08-14,paid,50576,92444,LDS-001,Linen Duvet Set,12,89.99,1079.88
11322,2022-08-14,paid,36307,10508,CVB-002,Ceramic Vase Bundle,5,45.0,225.0
11323,2022-08-14,paid,92921,43446,SCP-003,Scented Candle Pack,20,29.99,599.8
11324,2022-08-14,paid,47370,6915,WAB-004,Wall Art Boho,4,65.0,260.0
11325,2022-08-14,paid,90271,81544,TRS-005,Table Runner Set,3,22.5,67.5
11326,2022-08-14,paid,23216,80400,TPC-006,Throw Pillow Cover,7,18.99,132.93
11327,2022-08-15,paid,50576,92444,LDS-001,Linen Duvet Set,10,89.99,899.9
11328,2022-08-15,paid,36307,10508,CVB-002,Ceramic Vase Bundle,3,45.0,135.0
11329,2022-08-15,paid,92921,43446,SCP-003,Scented Candle Pack,11,29.99,329.89
11330,2022-08-15,paid,47370,6915,WAB-004,Wall Art Boho,4,65.0,260.0
11331,2022-08-15,paid,90271,81544,TRS-005,Table Runner Set,4,22.5,90.0
11332,2022-08-15,paid,23216,80400,TPC-006,Throw Pillow Cover,7,18.99,132.93
11333,2022-08-16,paid,50576,92444,LDS-001,Linen Duvet Set,6,89.99,539.94
11334,2022-08-16,paid,36307,10508,CVB-002,Ceramic Vase Bundle,4,45.0,180.0
11335,2022-08-16,paid,92921,43446,SCP-003,Scented Candle Pack,12,29.99,359.88
11336,2022-08-16,paid,47370,6915,WAB-004,Wall Art Boho,6,65.0,390.0
11337,2022-08-16,paid,90271,81544,TRS-005,Table Runner Set,2,22.5,45.0
11338,2022-08-16,paid,23216,80400,TPC-006,Throw Pillow Cover,10,18.99,189.9
11339,2022-08-17,paid,50576,92444,LDS-001,Linen Duvet Set,9,89.99,809.91
11340,2022-08-17,paid,36307,10508,CVB-002,Ceramic Vase Bundle,3,45.0,135.0
11341,2022-08-17,paid,92921,43446,SCP-003,Scented Candle Pack,10,29.99,299.9
11342,2022-08-17,paid,47370,6915,WAB-004,Wall Art Boho,7,65.0,455.0
11343,2022-08-17,paid,90271,81544,TRS-005,Table Runner Set,1,22.5,22.5
11344,2022-08-17,paid,23216,80400,TPC-006,Throw Pillow Cover,5,18.99,94.95
11345,2022-08-18,paid,50576,92444,LDS-001,Linen Duvet Set,8,89.99,719.92
11346,2022-08-18,paid,36307,10508,CVB-002,Ceramic Vase Bundle,3,45.0,135.0
11347,2022-08-18,paid,92921,43446,SCP-003,Scented Candle Pack,15,29.99,449.85
11348,2022-08-18,paid,47370,6915,WAB-004,Wall Art Boho,7,65.0,455.0
11349,2022-08-18,paid,90271,81544,TRS-005,Table Runner Set,3,22.5,67.5
11350,2022-08-18,paid,23216,80400,TPC-006,Throw Pillow Cover,11,18.99,208.89
11351,2022-08-19,paid,50576,92444,LDS-001,Linen Duvet Set,8,89.99,719.92
11352,2022-08-19,paid,36307,10508,CVB-002,Ceramic Vase Bundle,7,45.0,315.0
11353,2022-08-19,paid,92921,43446,SCP-003,Scented Candle Pack,19,29.99,569.81
11354,2022-08-19,paid,47370,6915,WAB-004,Wall Art Boho,9,65.0,585.0
11355,2022-08-19,paid,90271,81544,TRS-005,Table Runner Set,3,22.5,67.5
11356,2022-08-19,paid,23216,80400,TPC-006,Throw Pillow Cover,13,18.99,246.87
11357,2022-08-20,paid,50576,92444,LDS-001,Linen Duvet Set,13,89.99,1169.87
11358,2022-08-20,paid,36307,10508,CVB-002,Ceramic Vase Bundle,6,45.0,270.0
11359,2022-08-20,paid,92921,43446,SCP-003,Scented Candle Pack,16,29.99,479.84
11360,2022-08-20,paid,47370,6915,WAB-004,Wall Art Boho,5,65.0,325.0
11361,2022-08-20,paid,90271,81544,TRS-005,Table Runner Set,6,22.5,135.0
11362,2022-08-20,paid,23216,80400,TPC-006,Throw Pillow Cover,9,18.99,170.91
11363,2022-08-21,paid,50576,92444,LDS-001,Linen Duvet Set,10,89.99,899.9
11364,2022-08-21,paid,36307,10508,CVB-002,Ceramic Vase Bundle,12,45.0,540.0
11365,2022-08-21,paid,92921,43446,SCP-003,Scented Candle Pack,14,29.99,419.86
11366,2022-08-21,paid,47370,6915,WAB-004,Wall Art Boho,2,65.0,130.0
11367,2022-08-21,paid,90271,81544,TRS-005,Table Runner Set,5,22.5,112.5
11368,2022-08-21,paid,23216,80400,TPC-006,Throw Pillow Cover,4,18.99,75.96
11369,2022-08-22,paid,50576,92444,LDS-001,Linen Duvet Set,12,89.99,1079.88
11370,2022-08-22,paid,36307,10508,CVB-002,Ceramic Vase Bundle,5,45.0,225.0
11371,2022-08-22,paid,92921,43446,SCP-003,Scented Candle Pack,17,29.99,509.83
11372,2022-08-22,paid,47370,6915,WAB-004,Wall Art Boho,5,65.0,325.0
11373,2022-08-22,paid,90271,81544,TRS-005,Table Runner Set,1,22.5,22.5
11374,2022-08-22,paid,23216,80400,TPC-006,Throw Pillow Cover,6,18.99,113.94
11375,2022-08-23,paid,50576,92444,LDS-001,Linen Duvet Set,9,89.99,809.91
11376,2022-08-23,paid,36307,10508,CVB-002,Ceramic Vase Bundle,5,45.0,225.0
11377,2022-08-23,paid,92921,43446,SCP-003,Scented Candle Pack,8,29.99,239.92
11378,2022-08-23,paid,47370,6915,WAB-004,Wall Art Boho,4,65.0,260.0
11379,2022-08-23,paid,90271,81544,TRS-005,Table Runner Set,3,22.5,67.5
11380,2022-08-23,paid,23216,80400,TPC-006,Throw Pillow Cover,8,18.99,151.92
11381,2022-08-24,paid,50576,92444,LDS-001,Linen Duvet Set,10,89.99,899.9
11382,2022-08-24,paid,36307,10508,CVB-002,Ceramic Vase Bundle,3,45.0,135.0
11383,2022-08-24,paid,92921,43446,SCP-003,Scented Candle Pack,9,29.99,269.91
11384,2022-08-24,paid,47370,6915,WAB-004,Wall Art Boho,6,65.0,390.0
11385,2022-08-24,paid,90271,81544,TRS-005,Table Runner Set,2,22.5,45.0
11386,2022-08-24,paid,23216,80400,TPC-006,Throw Pillow Cover,6,18.99,113.94
11387,2022-08-25,paid,50576,92444,LDS-001,Linen Duvet Set,13,89.99,1169.87
11388,2022-08-25,paid,36307,10508,CVB-002,Ceramic Vase Bundle,6,45.0,270.0
11389,2022-08-25,paid,92921,43446,SCP-003,Scented Candle Pack,17,29.99,509.83
11390,2022-08-25,paid,47370,6915,WAB-004,Wall Art Boho,9,65.0,585.0
11391,2022-08-25,paid,90271,81544,TRS-005,Table Runner Set,5,22.5,112.5
11392,2022-08-25,paid,23216,80400,TPC-006,Throw Pillow Cover,13,18.99,246.87
11393,2022-08-26,paid,50576,92444,LDS-001,Linen Duvet Set,21,89.99,1889.79
11394,2022-08-26,paid,36307,10508,CVB-002,Ceramic Vase Bundle,17,45.0,765.0
11395,2022-08-26,paid,92921,43446,SCP-003,Scented Candle Pack,33,29.99,989.67
11396,2022-08-26,paid,47370,6915,WAB-004,Wall Art Boho,11,65.0,715.0
11397,2022-08-26,paid,90271,81544,TRS-005,Table Runner Set,9,22.5,202.5
11398,2022-08-26,paid,23216,80400,TPC-006,Throw Pillow Cover,10,18.99,189.9
11399,2022-08-27,paid,50576,92444,LDS-001,Linen Duvet Set,17,89.99,1529.83
11400,2022-08-27,paid,36307,10508,CVB-002,Ceramic Vase Bundle,13,45.0,585.0
11401,2022-08-27,paid,92921,43446,SCP-003,Scented Candle Pack,20,29.99,599.8
11402,2022-08-27,paid,47370,6915,WAB-004,Wall Art Boho,7,65.0,455.0
11403,2022-08-27,paid,90271,81544,TRS-005,Table Runner Set,6,22.5,135.0
11404,2022-08-27,paid,23216,80400,TPC-006,Throw Pillow Cover,21,18.99,398.79
11405,2022-08-28,paid,50576,92444,LDS-001,Linen Duvet Set,18,89.99,1619.82
11406,2022-08-28,paid,36307,10508,CVB-002,Ceramic Vase Bundle,13,45.0,585.0
11407,2022-08-28,paid,92921,43446,SCP-003,Scented Candle Pack,23,29.99,689.77
11408,2022-08-28,paid,47370,6915,WAB-004,Wall Art Boho,1,65.0,65.0
11409,2022-08-28,paid,90271,81544,TRS-005,Table Runner Set,5,22.5,112.5
11410,2022-08-28,paid,23216,80400,TPC-006,Throw Pillow Cover,20,18.99,379.8
11411,2022-08-29,paid,50576,92444,LDS-001,Linen Duvet Set,6,89.99,539.94
11412,2022-08-29,paid,36307,10508,CVB-002,Ceramic Vase Bundle,10,45.0,450.0
11413,2022-08-29,paid,92921,43446,SCP-003,Scented Candle Pack,20,29.99,599.8
11414,2022-08-29,paid,47370,6915,WAB-004,Wall Art Boho,9,65.0,585.0
11415,2022-08-29,paid,90271,81544,TRS-005,Table Runner Set,5,22.5,112.5
11416,2022-08-29,paid,23216,80400,TPC-006,Throw Pillow Cover,7,18.99,132.93
11417,2022-08-30,paid,50576,92444,LDS-001,Linen Duvet Set,17,89.99,1529.83
11418,2022-08-30,paid,36307,10508,CVB-002,Ceramic Vase Bundle,12,45.0,540.0
11419,2022-08-30,paid,92921,43446,SCP-003,Scented Candle Pack,19,29.99,569.81
11420,2022-08-30,paid,47370,6915,WAB-004,Wall Art Boho,4,65.0,260.0
11421,2022-08-30,paid,90271,81544,TRS-005,Table Runner Set,3,22.5,67.5
11422,2022-08-30,paid,23216,80400,TPC-006,Throw Pillow Cover,11,18.99,208.89
11423,2022-08-31,paid,50576,92444,LDS-001,Linen Duvet Set,13,89.99,1169.87
11424,2022-08-31,paid,36307,10508,CVB-002,Ceramic Vase Bundle,6,45.0,270.0
11425,2022-08-31,paid,92921,43446,SCP-003,Scented Candle Pack,19,29.99,569.81
11426,2022-08-31,paid,47370,6915,WAB-004,Wall Art Boho,4,65.0,260.0
11427,2022-08-31,paid,90271,81544,TRS-005,Table Runner Set,3,22.5,67.5
11428,2022-08-31,paid,23216,80400,TPC-006,Throw Pillow Cover,8,18.99,151.92
11429,2022-09-01,paid,50576,92444,LDS-001,Linen Duvet Set,4,89.99,359.96
11430,2022-09-01,paid,36307,10508,CVB-002,Ceramic Vase Bundle,1,45.0,45.0
11431,2022-09-01,paid,92921,43446,SCP-003,Scented Candle Pack,11,29.99,329.89
11432,2022-09-01,paid,47370,6915,WAB-004,Wall Art Boho,6,65.0,390.0
11433,2022-09-01,paid,90271,81544,TRS-005,Table Runner Set,3,22.5,67.5
11434,2022-09-01,paid,23216,80400,TPC-006,Throw Pillow Cover,6,18.99,113.94
11435,2022-09-02,paid,50576,92444,LDS-001,Linen Duvet Set,22,89.99,1979.78
11436,2022-09-02,paid,36307,10508,CVB-002,Ceramic Vase Bundle,10,45.0,450.0
11437,2022-09-02,paid,92921,43446,SCP-003,Scented Candle Pack,26,29.99,779.74
11438,2022-09-02,paid,47370,6915,WAB-004,Wall Art Boho,10,65.0,650.0
11439,2022-09-02,paid,90271,81544,TRS-005,Table Runner Set,9,22.5,202.5
11440,2022-09-02,paid,23216,80400,TPC-006,Throw Pillow Cover,12,18.99,227.88
11441,2022-09-03,paid,50576,92444,LDS-001,Linen Duvet Set,8,89.99,719.92
11442,2022-09-03,paid,36307,10508,CVB-002,Ceramic Vase Bundle,9,45.0,405.0
11443,2022-09-03,paid,92921,43446,SCP-003,Scented Candle Pack,16,29.99,479.84
11444,2022-09-03,paid,47370,6915,WAB-004,Wall Art Boho,8,65.0,520.0
11445,2022-09-03,paid,90271,81544,TRS-005,Table Runner Set,4,22.5,90.0
11446,2022-09-03,paid,23216,80400,TPC-006,Throw Pillow Cover,10,18.99,189.9
11447,2022-09-04,paid,50576,92444,LDS-001,Linen Duvet Set,10,89.99,899.9
11448,2022-09-04,paid,36307,10508,CVB-002,Ceramic Vase Bundle,6,45.0,270.0
11449,2022-09-04,paid,92921,43446,SCP-003,Scented Candle Pack,13,29.99,389.87
11450,2022-09-04,paid,47370,6915,WAB-004,Wall Art Boho,7,65.0,455.0
11451,2022-09-04,paid,90271,81544,TRS-005,Table Runner Set,2,22.5,45.0
11452,2022-09-04,paid,23216,80400,TPC-006,Throw Pillow Cover,11,18.99,208.89
